user_id,join,duration,elapsed,main_lang,python_rate
tirol30,2021-03-06 15:01:59,713 days 07:52:37,13 days 07:22:20.674328,PyPy,0.11979166666666667
tishii24,2021-03-07 13:47:16,700 days 05:22:38,25 days 11:07:02.674328,C++,0.0
titan23,2022-02-15 15:34:14,355 days 00:21:28,25 days 14:21:14.674328,PyPy,0.0018315018315018315
titia,2021-03-06 12:03:52,700 days 22:14:18,25 days 19:58:46.674328,PyPy,0.18387096774193548
tj8864,2022-11-15 22:07:48,0 days 01:25:54,107 days 06:43:14.674328,C++,0.0
tk555,2021-03-06 13:22:55,0 days 00:34:55,726 days 16:19:06.674328,Python,1.0
tk_nuke,2021-11-14 16:19:40,0 days 02:44:06,473 days 11:13:10.674328,PyPy,0.38461538461538464
tkar821,2022-02-14 00:23:23,106 days 18:43:00,275 days 11:10:33.674328,PyPy,0.0625
tkdshi223,2021-06-26 23:31:17,0 days 00:00:00,614 days 06:45:39.674328,PHP,0.0
tkg06269476,2021-03-08 10:37:28,695 days 15:03:50,29 days 04:35:38.674328,PyPy,0.23529411764705882
tks3141,2022-07-03 18:59:38,0 days 00:00:00,242 days 11:17:18.674328,Rust,0.0
tks_fj,2023-02-24 00:00:26,0 days 00:00:00,7 days 06:16:30.674328,Rust,0.0
tktk_snsn,2021-03-06 14:20:13,701 days 05:36:49,25 days 10:19:54.674328,PyPy,0.4262295081967213
tkzw_21,2021-03-12 15:19:51,71 days 09:24:54,649 days 05:32:11.674328,C++,0.0
tloinuy,2022-06-05 12:46:13,28 days 06:02:45,242 days 11:27:58.674328,C++,0.0
tlwpdus,2023-01-29 20:47:33,0 days 00:00:00,32 days 09:29:23.674328,C++,0.0
tm00,2022-10-30 17:50:19,0 days 00:59:33,123 days 11:27:04.674328,C++,0.0
tm0000k,2021-03-13 23:43:39,553 days 19:16:18,165 days 11:16:59.674328,C++,0.0
tm1965,2022-04-24 18:39:43,284 days 16:42:16,27 days 18:54:57.674328,PyPy,0.15
tmanas,2022-10-31 03:16:42,0 days 00:00:00,123 days 03:00:14.674328,Python,1.0
tmbk01,2022-03-26 17:06:40,0 days 00:05:00,341 days 13:05:16.674328,PyPy,0.5
tmc,2021-06-26 13:21:04,0 days 00:51:11,614 days 16:04:41.674328,Java,0.0
tmikada,2022-08-11 07:21:47,182 days 06:14:47,21 days 16:40:22.674328,C++,0.0
tmrd,2021-04-25 19:35:17,552 days 19:43:41,123 days 14:57:58.674328,C++,0.0
tmtmtm1,2022-08-09 23:06:26,0 days 00:00:00,205 days 07:10:30.674328,Python,1.0
tmyksj,2021-03-06 14:50:18,700 days 18:17:50,25 days 21:08:48.674328,C++,0.0
tmzn,2022-02-12 18:05:00,104 days 20:49:18,278 days 15:22:38.674328,Rust,0.0
tnktemp,2021-12-12 16:41:19,331 days 08:00:38,114 days 05:34:59.674328,Rust,0.017241379310344827
tnkynxt,2021-03-14 02:44:17,0 days 11:59:50,718 days 15:32:49.674328,C++,0.0
tnodino,2021-06-26 14:05:35,582 days 03:06:33,32 days 13:04:48.674328,PyPy,0.3137254901960784
tnogami,2022-02-13 14:02:18,357 days 03:00:25,25 days 13:14:13.674328,Python,0.5185185185185185
tnp,2022-09-18 19:05:44,33 days 22:00:23,131 days 13:10:49.674328,C++,0.0
to_omoT222,2021-03-06 12:10:31,699 days 02:25:46,27 days 15:40:39.674328,C++,0.0
toam,2022-08-10 14:06:49,6 days 05:34:29,198 days 10:35:38.674328,PyPy,0.0
toame,2021-03-06 12:43:30,603 days 06:38:39,123 days 10:54:47.674328,C++,0.0
tobiuo1990,2021-03-11 21:23:24,516 days 02:04:51,205 days 06:48:41.674328,Java,0.0
todendeunti,2022-08-09 21:14:58,0 days 00:38:06,205 days 08:23:52.674328,PyPy,0.0
tofudra,2022-11-12 23:40:32,78 days 13:02:36,31 days 17:33:48.674328,C++,0.0
tokage57,2021-08-07 19:34:28,0 days 00:00:00,572 days 10:42:28.674328,C++,0.0
tokio_at_tokyo,2021-05-25 13:50:43,275 days 04:32:04,371 days 11:54:09.674328,C++,0.0
tokkaka,2021-03-12 17:47:02,0 days 04:02:17,720 days 08:27:37.674328,C++,0.0
tokoharu,2022-11-11 22:45:31,85 days 16:48:03,25 days 14:43:22.674328,PyPy,0.0
tokotoko7777,2021-04-25 19:17:03,647 days 11:12:52,28 days 23:47:01.674328,C++,0.0
toku,2021-03-09 09:24:23,698 days 09:32:04,25 days 11:20:29.674328,C++,0.0
toku4388,2021-03-11 17:11:02,598 days 01:47:32,123 days 11:18:22.674328,C++,0.0
tokumini,2021-03-06 19:32:34,700 days 01:07:25,26 days 09:36:57.674328,C++,0.0
tokusakurai,2021-04-25 20:12:22,552 days 22:22:54,123 days 11:41:40.674328,C++,0.0
toma25,2021-05-22 12:56:57,486 days 09:26:10,163 days 07:53:49.674328,C++,0.0
tomarint,2021-03-06 12:24:55,616 days 07:15:21,110 days 10:36:40.674328,C++,0.03508771929824561
tomato0813,2022-02-19 03:45:44,0 days 02:37:39,376 days 23:53:33.674328,Python,1.0
tomatojuice,2021-06-26 14:00:45,0 days 00:05:48,614 days 16:10:23.674328,Python,1.0
tomatoray,2022-11-13 01:13:02,0 days 00:00:00,110 days 05:03:54.674328,Python,1.0
tombo314,2021-08-07 16:06:14,543 days 07:35:49,29 days 06:34:53.674328,PyPy,0.11
tomerun,2021-03-07 00:41:30,700 days 18:45:18,25 days 10:50:08.674328,Crystal,0.0
tomita218,2022-02-19 22:54:28,6 days 19:34:59,369 days 11:47:29.674328,Python,1.0
tomlla,2022-04-24 18:53:27,69 days 23:43:53,242 days 11:39:36.674328,Rust,0.0
tomo0608,2021-03-06 12:06:55,701 days 06:30:45,25 days 11:39:16.674328,C++,0.0196078431372549
tomo8,2021-08-07 16:46:37,322 days 06:11:34,250 days 07:18:45.674328,C++,0.0
tomo_1,2021-03-07 14:15:16,6 days 06:06:54,719 days 09:54:46.674328,C++,0.0
tomok1,2021-11-14 17:00:37,271 days 07:20:43,202 days 05:55:36.674328,C++,0.0
tomokon,2021-05-22 12:19:33,0 days 00:00:00,649 days 17:57:23.674328,Python,1.0
tomolatoon,2021-06-26 16:10:44,0 days 00:29:42,614 days 13:36:30.674328,C++,0.0
tomom,2022-03-26 15:27:00,29 days 00:53:40,312 days 13:56:16.674328,C++,0.0
tomopuro,2022-08-09 21:37:39,0 days 00:00:00,205 days 08:39:17.674328,C++,0.0
tomoru04,2022-02-20 02:41:08,0 days 00:00:00,376 days 03:35:48.674328,C++,0.0
tomoyaatcoder,2021-03-10 20:28:03,258 days 07:39:39,464 days 02:09:14.674328,PyPy,0.0
tomoyamasuda,2022-07-04 12:28:57,0 days 00:00:00,241 days 17:47:59.674328,PyPy,0.0
tomu106,2021-11-14 17:26:40,370 days 22:53:50,102 days 13:56:26.674328,PyPy,0.0
tonakai,2021-03-06 12:00:46,393 days 05:52:32,333 days 12:23:38.674328,Pascal,0.0
toneriver,2021-06-26 23:24:11,503 days 00:26:30,111 days 06:26:15.674328,PyPy,0.3333333333333333
tonko_2,2022-02-12 12:30:37,0 days 14:34:34,383 days 03:11:45.674328,PyPy,0.0
tonpe_yoshiharu,2022-02-16 03:44:55,101 days 10:50:44,278 days 15:41:17.674328,PyPy,0.2
tonq,2021-05-27 00:14:11,1 days 12:03:54,643 days 17:58:51.674328,C++,0.0
tontiru,2022-11-17 21:50:03,0 days 00:00:00,105 days 08:26:53.674328,Python,1.0
tonyu0,2022-09-26 03:24:37,0 days 14:27:19,157 days 12:25:00.674328,C++,0.0
toof,2021-04-25 20:04:55,0 days 03:21:42,676 days 06:50:19.674328,Text,0.0
tooth_palm,2021-04-25 21:45:59,0 days 01:00:17,676 days 07:30:40.674328,C++,0.0
topoyu,2022-08-10 11:47:55,0 days 00:00:00,204 days 18:29:01.674328,Text,0.0
tor1atama,2021-04-25 19:08:39,159 days 05:27:44,517 days 05:40:33.674328,C++,0.0
torajiro,2022-10-30 15:29:05,0 days 03:28:25,123 days 11:19:26.674328,PyPy,0.0
toriroro,2021-03-14 12:58:01,75 days 13:35:35,643 days 03:43:20.674328,Python,0.696969696969697
torisasami,2021-03-06 12:03:04,694 days 04:33:21,32 days 13:40:31.674328,C++,0.0
toriten,2022-07-03 15:30:55,0 days 00:08:45,242 days 14:37:16.674328,C++,0.0
tororo1,2022-11-13 18:32:34,0 days 00:00:00,109 days 11:44:22.674328,Python,1.0
toruthiya,2021-04-25 19:42:16,0 days 01:37:17,676 days 08:57:23.674328,C++,0.0
tos,2021-12-12 16:35:11,0 days 03:24:18,445 days 10:17:27.674328,Rust,0.0
tosca2020,2021-03-14 15:39:43,692 days 16:55:15,25 days 21:41:58.674328,Java,0.0
toshiconner,2023-01-28 18:51:53,0 days 01:29:54,33 days 09:55:09.674328,C++,0.0
toshihoge,2021-12-12 16:19:07,203 days 00:48:51,242 days 13:08:58.674328,C++,0.0
toshimasa,2022-05-30 15:32:32,0 days 00:00:00,276 days 14:44:24.674328,C++,0.0
toshiyazzz,2021-03-07 21:11:53,0 days 00:00:00,725 days 09:05:03.674328,PyPy,0.0
totori0908,2021-03-17 08:50:53,632 days 19:47:52,83 days 01:38:11.674328,C++,0.0
tottoko,2021-04-25 20:15:48,0 days 02:39:47,676 days 07:21:21.674328,C++,0.0
toufu24,2022-10-30 15:22:58,90 days 05:10:49,33 days 09:43:09.674328,C++,0.0
touran,2021-03-06 16:08:53,78 days 04:55:07,648 days 09:12:56.674328,C++,0.0
toureiffel2018,2021-10-11 04:24:46,34 days 15:31:09,473 days 10:21:01.674328,C++,0.0
tourist,2021-04-25 19:32:05,61 days 22:49:47,614 days 11:55:04.674328,C++,0.0
toutatsu,2021-03-06 13:45:57,50 days 09:21:33,676 days 07:09:26.674328,C++,0.0
toy0523_3cm,2022-10-30 15:42:06,0 days 00:13:42,123 days 14:21:08.674328,Python,1.0
toyko,2022-07-03 16:22:07,0 days 00:15:03,242 days 13:39:46.674328,Python,1.0
toyota0035,2022-10-25 11:55:31,0 days 06:49:02,128 days 11:32:23.674328,PyPy,0.0
toyota0147,2022-11-01 16:27:37,14 days 00:36:37,107 days 13:12:42.674328,PyPy,0.2
toyuzuko,2021-03-06 18:14:21,701 days 01:25:13,25 days 10:37:22.674328,PyPy,0.0
tran0826,2022-02-26 12:09:09,344 days 07:43:37,25 days 10:24:10.674328,C++,0.0
trh0630,2022-11-12 17:20:04,0 days 00:00:00,110 days 12:56:52.674328,C++,0.0
trion,2023-01-28 23:34:41,0 days 11:49:31,32 days 18:52:44.674328,C++,0.0
tro_phy,2022-02-12 23:45:50,272 days 17:07:46,110 days 13:23:20.674328,Text,0.4
tropolone,2021-03-06 12:27:45,573 days 23:37:50,152 days 18:11:21.674328,Julia,0.0
truelywaath,2022-02-27 16:23:04,339 days 10:12:09,29 days 03:41:43.674328,Rust,0.0
trustw,2022-02-12 13:23:40,178 days 13:28:18,205 days 03:24:58.674328,Python,1.0
ts_,2021-03-09 22:03:36,81 days 10:14:18,641 days 21:59:02.674328,Rust,0.0
tsbkw,2021-04-25 22:59:51,0 days 00:00:00,676 days 07:17:05.674328,Go,0.0
tsfn,2021-05-23 01:17:18,0 days 00:00:00,649 days 04:59:38.674328,Haskell,0.0
tsr,2021-03-07 14:50:42,153 days 09:47:20,572 days 05:38:54.674328,C++,0.0
tsuchiwww,2021-03-07 03:57:53,84 days 17:53:15,641 days 08:25:48.674328,C++,0.0
tsuinatomikku,2021-03-10 00:38:36,620 days 16:59:28,102 days 12:38:52.674328,C++,0.0
tsukammo,2021-03-06 14:28:26,603 days 11:01:33,123 days 04:46:57.674328,Java,0.0
tsukas,2021-05-27 22:23:12,0 days 00:00:00,644 days 07:53:44.674328,C++,0.0
tsukasa413,2022-06-06 11:33:10,0 days 00:00:00,269 days 18:43:46.674328,C++,0.0
tsukasa_diary,2021-03-07 16:08:54,700 days 03:05:41,25 days 11:02:21.674328,C++,0.0
tsuku_shi,2022-08-10 09:07:41,102 days 04:17:10,102 days 16:52:05.674328,C++,0.5
tsumi,2022-03-26 17:17:46,142 days 19:47:13,198 days 17:11:57.674328,PyPy,0.0
tsumuri3,2022-04-16 11:52:27,8 days 04:15:24,312 days 14:09:05.674328,Text,0.0
tsutaj,2021-03-14 02:35:50,616 days 16:19:46,102 days 11:21:20.674328,C++,0.0
tsuyosshi,2022-03-26 17:47:49,0 days 01:28:06,341 days 11:01:01.674328,C++,0.0
tsuyu93,2021-03-11 18:07:06,48 days 20:11:08,672 days 15:58:42.674328,C++,0.0
tt6mzn,2021-03-06 19:18:58,346 days 03:36:52,380 days 07:21:06.674328,C++,0.0
tt829,2021-04-25 20:26:24,650 days 00:27:23,26 days 09:23:09.674328,C++,0.0
ttkkggww,2021-03-06 18:38:00,527 days 07:21:09,199 days 04:17:47.674328,C++,0.0
ttomo2021,2022-08-18 00:54:31,0 days 00:00:00,197 days 05:22:25.674328,PyPy,0.0
ttshiko,2023-01-30 17:44:10,5 days 19:15:41,25 days 17:17:05.674328,C++,0.0
ttttan,2021-04-25 21:41:47,645 days 16:19:01,30 days 16:16:08.674328,C++,0.0
tuduraebira,2022-04-24 15:13:29,0 days 00:00:00,312 days 15:03:27.674328,PyPy,0.0
tukitoka,2021-03-09 13:31:52,278 days 03:39:29,445 days 13:05:35.674328,Python,0.6296296296296297
tuna_mayo,2021-12-12 18:34:29,412 days 01:49:12,33 days 09:53:15.674328,C++,0.0
tune,2021-08-11 20:34:33,0 days 01:05:38,568 days 08:36:45.674328,C++,0.0
tunehira,2021-03-06 14:40:41,344 days 00:57:10,382 days 14:39:05.674328,C++,0.0
tuntunss,2021-11-14 16:09:50,0 days 00:05:01,473 days 14:02:05.674328,Python,1.0
tuohao,2022-07-21 10:39:28,73 days 03:10:28,151 days 16:27:00.674328,Awk,0.0
turmax,2021-03-08 23:20:32,520 days 22:40:07,203 days 08:16:17.674328,C++,0.0
turneja,2021-03-09 11:29:46,1 days 22:12:20,721 days 20:34:50.674328,C++,0.0
turtle0123,2021-04-25 23:12:59,0 days 00:00:00,676 days 07:03:57.674328,Text,0.0
tute7627,2021-03-08 13:54:01,693 days 13:20:57,31 days 03:01:58.674328,C++,0.0
ty70,2021-03-10 06:36:39,616 days 20:19:44,106 days 03:20:33.674328,C++,0.0
tyagishi,2021-05-22 20:19:45,0 days 00:31:35,649 days 09:25:36.674328,Swift,0.0
tyaso,2021-04-25 21:54:56,0 days 01:12:37,676 days 07:09:23.674328,PyPy,0.0
tyawanmusi,2021-03-14 15:27:58,0 days 01:19:59,718 days 13:28:59.674328,Python,1.0
tymRocket,2022-11-12 20:47:01,0 days 00:00:00,110 days 09:29:55.674328,Python,1.0
tyone,2021-08-30 09:34:08,17 days 03:15:07,532 days 17:27:41.674328,PyPy,0.5
tzc_wk,2021-04-29 16:35:10,0 days 00:00:00,672 days 13:41:46.674328,Brainfuck,0.0
u7693,2021-04-25 20:23:46,0 days 01:38:40,676 days 08:14:30.674328,Rust,0.0
u_kun,2022-05-29 12:21:36,244 days 00:40:38,33 days 17:14:42.674328,PyPy,0.22727272727272727
uboko,2022-10-30 18:10:09,0 days 00:47:45,123 days 11:19:02.674328,C++,0.0
udon1206,2021-03-14 17:00:59,377 days 01:38:10,341 days 11:37:47.674328,C++,0.0
udoneat,2022-09-12 04:40:25,2 days 18:17:26,169 days 07:19:05.674328,PyPy,0.0
ue1221,2021-03-08 23:31:14,571 days 19:03:20,152 days 11:42:22.674328,Fortran,0.0
uenoku,2021-04-25 21:50:02,103 days 22:07:10,572 days 10:19:44.674328,Rust,0.0
uesugi,2021-03-06 19:44:04,693 days 19:56:57,32 days 14:35:55.674328,Rust,0.0
ueta,2022-02-19 00:21:40,359 days 03:15:48,18 days 02:39:28.674328,PyPy,0.06153846153846154
uhfeoire,2021-03-07 15:02:30,49 days 07:31:30,676 days 07:42:56.674328,C++,0.0
uil,2021-03-06 17:20:31,358 days 15:57:21,367 days 20:59:04.674328,C++,0.0
uir0,2021-03-11 22:43:21,0 days 00:00:00,721 days 07:33:35.674328,Python,1.0
ujwalll,2021-04-23 19:17:28,0 days 00:00:00,678 days 10:59:28.674328,C++,0.0
umasou,2022-04-24 15:09:40,0 days 00:30:41,312 days 14:36:35.674328,PyPy,0.0
ume103,2021-04-25 19:45:45,0 days 03:12:42,676 days 07:18:29.674328,C#,0.0
umeryu,2022-02-12 13:53:36,7 days 06:33:43,376 days 09:49:37.674328,C++,0.0
umezo,2021-03-06 15:26:16,603 days 01:41:22,123 days 13:09:18.674328,C++,0.0
umimel,2021-04-25 20:03:56,572 days 23:19:52,103 days 10:53:08.674328,C++,0.0
uminorosujin,2021-03-06 19:43:33,706 days 22:31:28,19 days 12:01:55.674328,Go,0.12380952380952381
umintt,2022-03-26 15:24:06,0 days 00:39:09,341 days 14:13:41.674328,Python,1.0
umobuton,2022-03-27 00:16:02,0 days 00:00:00,341 days 06:00:54.674328,C++,0.0
unaunagi,2021-03-13 22:45:45,146 days 19:44:34,572 days 11:46:37.674328,Nim,0.0
undayo,2021-04-25 19:46:47,0 days 00:00:00,676 days 10:30:09.674328,C++,0.0
uni_kakurenbo,2022-03-26 15:23:31,313 days 06:32:58,28 days 08:20:27.674328,C++,0.0024390243902439024
unidayo,2022-03-26 17:53:56,136 days 18:56:15,204 days 17:26:45.674328,PyPy,0.0
unit,2022-09-28 12:01:22,32 days 05:17:28,123 days 12:58:06.674328,C++,0.0
unkomorasi01,2022-11-12 14:32:02,1 days 11:02:47,109 days 04:42:07.674328,Python,0.5
unos,2021-03-06 15:43:04,385 days 03:16:43,341 days 11:17:09.674328,C++,0.0
unsre,2021-03-06 16:29:21,699 days 10:53:04,27 days 02:54:31.674328,C++,0.004310344827586207
untan,2021-03-09 01:44:41,450 days 02:29:01,274 days 02:03:14.674328,C++,0.0
unythm,2021-04-25 20:10:22,0 days 00:00:00,676 days 10:06:34.674328,C++,0.0
uonoe,2022-11-19 22:58:24,0 days 00:00:00,103 days 07:18:32.674328,Python,1.0
urani_15,2021-05-22 12:14:26,0 days 01:00:06,649 days 17:02:24.674328,Python,0.6666666666666666
urayamakoutarou,2022-08-13 23:30:08,0 days 12:29:31,200 days 18:17:17.674328,Python,1.0
uriboo,2022-06-27 11:04:38,0 days 00:00:00,248 days 19:12:18.674328,Rust,0.0
urion,2022-08-10 10:18:09,98 days 02:27:00,106 days 17:31:47.674328,C++,0.08695652173913043
urura,2022-10-30 15:42:35,0 days 03:16:38,123 days 11:17:43.674328,PyPy,0.0
ury,2022-02-15 14:14:23,0 days 05:54:05,380 days 10:08:28.674328,C++,0.0
usagrada,2021-05-22 21:15:26,623 days 17:25:59,25 days 15:35:31.674328,Python,0.5254237288135594
usatyo,2022-08-10 00:26:41,179 days 05:49:54,26 days 00:00:21.674328,PyPy,0.033707865168539325
user14767553,2022-02-25 18:30:30,138 days 07:46:18,232 days 04:00:08.674328,C++,0.0
ush,2021-03-10 16:04:09,480 days 02:19:11,242 days 11:53:36.674328,C++,0.0
uskr,2021-04-25 05:20:33,0 days 17:38:04,676 days 07:18:19.674328,Python,1.0
usto,2021-04-25 20:40:00,31 days 01:25:04,645 days 08:11:52.674328,Python,1.0
usushiopotato,2022-05-29 21:08:23,2 days 03:01:37,275 days 06:06:56.674328,C++,0.0
utgwkk,2021-08-07 16:24:13,0 days 00:50:53,572 days 13:01:50.674328,Python,1.0
utprg,2022-07-03 15:26:47,214 days 23:20:17,27 days 15:29:52.674328,Python,0.8333333333333334
uuuu_s,2021-03-06 14:47:36,693 days 04:21:35,33 days 11:07:45.674328,PyPy,0.0
uwi,2021-04-25 19:22:08,363 days 23:37:19,312 days 11:17:29.674328,Java,0.0
uya116,2022-02-15 11:20:03,10 days 00:50:50,370 days 18:06:03.674328,C++,0.0
uyasuda,2021-12-12 16:58:41,342 days 22:52:21,102 days 14:25:54.674328,C++,0.0
uyauya,2021-03-07 00:32:19,0 days 00:00:00,726 days 05:44:37.674328,Ruby,0.0
uzzy,2021-03-07 04:58:41,76 days 11:29:44,649 days 13:48:31.674328,C++,0.0
v2n,2021-03-07 23:59:46,0 days 21:42:16,724 days 08:34:54.674328,C++,0.0
valusun,2022-02-23 03:37:12,178 days 15:28:44,194 days 11:11:00.674328,PyPy,0.02857142857142857
vardhan_hs,2021-04-25 19:51:29,0 days 02:18:34,676 days 08:06:53.674328,C++,0.0
venkatesh147,2022-03-26 15:24:08,0 days 00:40:55,341 days 14:11:53.674328,C++,0.0
venusb,2021-05-27 15:54:21,611 days 23:42:11,32 days 14:40:24.674328,C++,0.0
venzosan,2021-03-12 23:47:02,246 days 20:40:55,473 days 09:48:59.674328,Python,0.7142857142857143
villach,2022-08-11 20:20:04,0 days 00:30:16,203 days 09:26:36.674328,C++,0.0
vincentpikachu20,2021-03-08 12:02:54,6 days 03:36:30,718 days 14:37:32.674328,C++,0.0
vineet4571,2022-02-17 20:19:06,0 days 02:20:25,378 days 07:37:25.674328,C++,0.0
virago,2022-02-04 21:05:21,14 days 02:54:32,377 days 06:17:03.674328,Python,1.0
viral,2022-03-26 16:39:08,314 days 07:03:06,27 days 06:34:42.674328,Java,0.030303030303030304
virtualnkhr_,2021-04-25 21:13:56,390 days 19:27:41,285 days 13:35:19.674328,Python,0.9523809523809523
vistoron15,2021-03-06 12:42:25,693 days 00:07:12,33 days 17:27:19.674328,C++,0.0
vjudge1,2022-03-11 21:05:28,285 days 18:03:56,70 days 15:07:32.674328,C++,0.0
vjudge2,2021-12-16 22:05:52,90 days 10:48:05,350 days 21:22:59.674328,C++,0.0
vjudge3,2021-08-04 02:24:43,509 days 17:15:06,66 days 10:37:07.674328,C++,0.0
vjudge4,2021-12-16 22:02:19,0 days 00:06:10,441 days 08:08:27.674328,C++,0.0
vjudge5,2021-12-16 22:01:12,374 days 21:37:32,66 days 10:38:12.674328,C++,0.0
vky,2021-08-07 16:04:34,0 days 00:00:00,572 days 14:12:22.674328,C++,0.0
vladislav_spigin,2022-06-01 21:16:15,0 days 00:00:00,274 days 09:00:41.674328,Python,1.0
vltmtt,2022-03-26 16:30:48,29 days 02:15:12,312 days 11:30:56.674328,PyPy,0.0
volon_math,2022-02-26 21:14:40,0 days 00:00:00,369 days 09:02:16.674328,PyPy,0.0
vvzagorovskiy,2022-08-13 23:37:39,0 days 00:06:14,201 days 06:33:03.674328,C++,0.0
w0mbat,2021-03-06 15:54:49,524 days 00:53:01,202 days 13:29:06.674328,Rust,0.0
w0t0,2022-02-17 04:18:11,345 days 14:31:48,33 days 11:26:57.674328,Python,0.5454545454545454
w2w2,2022-02-19 00:06:25,4 days 01:36:49,373 days 04:33:42.674328,C++,0.0
w702,2022-02-14 09:34:52,0 days 00:00:00,381 days 20:42:04.674328,C++,0.0
wag_k,2022-02-25 22:46:49,0 days 20:12:03,369 days 11:18:04.674328,C#,0.0
wajin,2023-01-30 23:52:29,1 days 02:53:35,30 days 03:30:52.674328,PyPy,0.0
wakameTech,2022-08-13 12:30:36,2 days 02:40:59,199 days 15:05:21.674328,Rust,0.0
wakapaijazz,2021-04-25 23:12:17,570 days 01:11:26,106 days 05:53:13.674328,Python,0.7857142857142857
wakapy,2022-08-09 22:17:51,0 days 04:32:28,205 days 03:26:37.674328,Python,1.0
wakasuki,2021-03-06 12:47:18,112 days 06:11:50,614 days 11:17:48.674328,C++,0.0
wakichi,2021-03-07 20:22:33,642 days 02:45:49,83 days 07:08:34.674328,Python,0.5833333333333334
wakiniki,2022-10-30 15:57:45,0 days 20:43:15,122 days 17:35:56.674328,Python,1.0
walkkyou,2022-09-28 21:00:23,129 days 22:45:11,25 days 10:31:22.674328,Nim,0.0
walkmana25,2023-01-28 23:18:40,0 days 15:01:55,32 days 15:56:21.674328,C++,0.0
waltzetude,2021-04-25 22:26:15,0 days 21:31:40,675 days 10:19:01.674328,Python,1.0
wandora58,2022-08-14 12:32:38,0 days 03:10:35,200 days 14:33:43.674328,Python,1.0
wanggaoxng,2021-12-12 16:50:12,0 days 00:49:09,445 days 12:37:35.674328,C++,0.0
wangruichen,2022-05-14 23:07:12,50 days 13:37:01,241 days 17:32:43.674328,C,0.0
wangruichen_,2022-08-13 20:29:16,74 days 01:31:42,127 days 08:15:58.674328,Pascal,0.0
wangrunyang,2022-07-16 19:58:03,127 days 02:12:15,102 days 08:06:38.674328,Python,0.625
wangyuxiao,2022-03-16 08:38:59,127 days 04:02:18,224 days 17:35:39.674328,C++,0.5
wangzixuan,2022-02-20 17:00:37,0 days 00:00:00,375 days 13:16:19.674328,C++,0.0
wanidon,2021-03-14 19:11:49,103 days 19:50:57,614 days 15:14:10.674328,PyPy,0.0
waniwani15,2021-06-26 13:59:37,0 days 00:00:00,614 days 16:17:19.674328,Python,1.0
wanjm,2022-10-01 18:56:33,0 days 00:00:00,152 days 11:20:23.674328,Python,1.0
wanui,2021-03-06 13:06:43,703 days 11:18:57,23 days 05:51:16.674328,C++,0.0
wapmhac_,2022-11-13 20:08:38,0 days 00:00:00,109 days 10:08:18.674328,C++,0.0
warotan,2021-03-07 13:42:37,0 days 00:00:00,725 days 16:34:19.674328,C++,0.0
wasa233,2022-08-10 10:14:09,0 days 00:00:00,204 days 20:02:47.674328,C++,0.0
wasa855,2022-08-09 22:13:13,99 days 01:37:46,106 days 06:25:57.674328,C++,0.07142857142857142
wasrena,2021-05-22 22:04:53,1 days 18:27:17,647 days 13:44:46.674328,Python,1.0
wat_shun,2021-03-07 03:11:30,0 days 09:43:32,725 days 17:21:54.674328,Rust,0.0
wata_admin,2021-05-30 19:54:43,616 days 07:21:06,25 days 03:01:07.674328,Rust,0.0
watarata,2021-03-09 20:32:38,3 days 06:42:58,720 days 03:01:20.674328,C++,0.0
watarimaycry2,2021-03-06 12:05:15,694 days 12:23:48,32 days 05:47:53.674328,Java,0.0
watasou1543,2022-09-19 11:41:06,134 days 21:39:25,29 days 20:56:25.674328,C++,0.0
wattaihei,2021-03-06 13:56:26,567 days 09:46:53,159 days 06:33:37.674328,Rust,0.0
wavetone,2022-11-20 02:00:47,0 days 00:00:00,103 days 04:16:09.674328,Python,1.0
wawawa0319,2021-05-26 21:41:49,0 days 21:44:24,644 days 10:50:43.674328,Python,1.0
wbwone1,2021-07-26 23:29:57,1 days 23:37:23,582 days 07:09:36.674328,C++,0.0
wdssean,2022-11-15 23:19:56,0 days 00:46:57,107 days 06:10:03.674328,C++,0.0
web19920522,2022-03-26 17:08:23,0 days 00:13:21,341 days 12:55:12.674328,C++,0.0
weg,2022-05-29 23:11:51,0 days 00:00:00,277 days 07:05:05.674328,PyPy,0.0
wery0,2021-04-26 22:19:35,5 days 00:36:44,670 days 07:20:37.674328,C++,0.0
west321kei,2021-05-22 15:18:32,622 days 05:08:56,27 days 09:49:28.674328,C++,0.3673469387755102
westriver,2021-03-11 22:12:35,696 days 00:49:24,25 days 07:14:57.674328,PyPy,0.08928571428571429
